,prices,hour,day,week,month,weekend,rsi,roc
11787,34.82,3,1,18,4,0,22.283676679406284,50.25714285714285
11788,39.99,4,1,18,4,0,28.712527596360374,55.56666666666666
11789,50.0,5,1,18,4,0,40.20493983526504,41.25939849624061
11790,68.0,6,1,18,4,0,55.63738628789958,15.0
11791,87.94,7,1,18,4,0,66.96964746835695,-52.38260266851498
11792,120.0,8,1,18,4,0,77.87437144520769,-200.30030030030028
11793,180.0,9,1,18,4,0,87.29456698101797,-416.9442848937392
11794,140.0,10,1,18,4,0,65.11567543732525,-250.08752188047006
11795,180.0,11,1,18,4,0,73.2663294761908,-260.0
11796,140.0,12,1,18,4,0,57.222437172187185,-105.88235294117648
11797,160.0,13,1,18,4,0,62.190200813575515,-81.94223334091426
11798,140.0,14,1,18,4,0,54.58363561865899,-16.666666666666664
11799,120.0,15,1,18,4,0,47.59757000745525,33.33333333333333
11800,104.17,16,1,18,4,0,42.438595638251066,25.592857142857138
11801,136.0,17,1,18,4,0,54.371621769095306,24.444444444444443
11802,75.8,18,1,18,4,0,36.97490273615953,45.857142857142854
11803,70.0,19,1,18,4,0,35.65591898631422,56.25
11804,70.16,20,1,18,4,0,35.731811981926725,49.885714285714286
11805,74.96,21,1,18,4,0,38.349582751117225,37.53333333333334
11806,89.56,22,1,18,4,0,46.32895097132231,14.025151195161753
11807,80.0,23,1,18,4,0,42.052257853524395,41.17647058823529
11808,54.66,0,2,18,4,0,32.50742793594449,27.889182058047496
11809,44.4,1,2,18,4,0,29.278557975441643,36.57142857142857
11810,35.9,2,2,18,4,0,26.64724188581299,48.83124287343216
11811,30.05,3,2,18,4,0,24.80604965625075,59.9119530416222
11812,32.19,4,2,18,4,0,27.019614138569835,64.05761500669942
11813,46.0,5,2,18,4,0,40.56808170555976,42.5
11814,56.74,6,2,18,4,0,49.34424443068495,-3.80534211489207
11815,80.0,7,2,18,4,0,63.392950367133224,-80.18018018018019
11816,109.17,8,2,18,4,0,74.1724517193747,-204.09470752089138
11817,140.0,9,2,18,4,0,81.19536367313876,-365.8901830282862
11818,160.0,10,2,18,4,0,84.4804755731951,-397.04877291084193
11819,180.0,11,2,18,4,0,87.17009030182906,-291.30434782608694
11820,160.0,12,2,18,4,0,72.16268546109461,-181.98801550934084
11821,180.0,13,2,18,4,0,76.92902791178909,-125.0
11822,140.0,14,2,18,4,0,54.52358436654404,-28.2403590730054
11823,150.0,15,2,18,4,0,58.17777879095724,-7.142857142857142
11824,134.0,16,2,18,4,0,50.40183673854558,16.25
11825,97.95,17,2,18,4,0,37.02264552128663,45.58333333333333
11826,84.93,18,2,18,4,0,33.20280498338471,46.918749999999996
11827,74.93,19,2,18,4,0,30.31962428669982,58.37222222222221
11828,72.74,20,2,18,4,0,29.643156843526427,48.04285714285715
11829,79.96,21,2,18,4,0,35.3496378403123,46.693333333333335
11830,100.0,22,2,18,4,0,49.10018550220302,25.37313432835821
11831,90.0,23,2,18,4,0,43.55324983429954,8.116385911179176
11832,56.57,0,3,18,4,0,29.970631170362623,33.392205345578716
11833,49.93,1,3,18,4,0,27.89699164372783,33.364473508608036
11834,37.94,2,3,18,4,0,24.259867332796816,47.84162771514985
11835,30.16,3,3,18,4,0,22.024034585658555,62.281140570285146
11836,32.57,4,3,18,4,0,24.606896589078943,67.43
11837,50.0,5,3,18,4,0,41.441171448638855,44.44444444444444
11838,58.47,6,3,18,4,0,48.187460451155246,-3.3586706735018534
11839,76.49,7,3,18,4,0,59.963123546546456,-53.19447226116563
11840,125.0,8,3,18,4,0,76.91320688195347,-229.46758039008964
11841,160.0,9,3,18,4,0,83.10574523137855,-430.50397877984085
11842,180.0,10,3,18,4,0,85.73033825155268,-452.65581823764205
11843,200.0,11,3,18,4,0,87.97255484245949,-300.0
11844,186.01,12,3,18,4,0,77.721386039905,-218.1289550196682
11845,200.0,13,3,18,4,0,80.45448051389609,-161.47208785462152
11846,200.0,14,3,18,4,0,80.45448051389609,-60.0
11847,150.0,15,3,18,4,0,49.31724438713388,6.25
11848,125.0,16,3,18,4,0,40.02340593428678,30.555555555555557
11849,160.0,17,3,18,4,0,54.44571588446913,20.0
11850,89.99,18,3,18,4,0,34.52048992081025,51.62088059781732
11851,76.09,19,3,18,4,0,31.75197859522912,61.95499999999999
11852,74.93,20,3,18,4,0,31.498996082839113,62.535
11853,75.0,21,3,18,4,0,31.538495205172012,50.0
11854,89.96,22,3,18,4,0,40.358235418539415,28.032000000000007
11855,90.0,23,3,18,4,0,40.3828782156483,43.75
11856,58.06,0,4,18,4,0,28.929443150638733,35.48172019113235
11857,46.0,1,4,18,4,0,25.635111347600485,39.54527533184387
11858,36.45,2,4,18,4,0,23.132012538616664,51.35459762444948
11859,28.3,3,4,18,4,0,21.029197966043256,62.26666666666667
11860,26.03,4,4,18,4,0,20.409099168168837,71.06491774121831
11861,41.7,5,4,18,4,0,36.03384066383909,53.666666666666664
11862,52.0,6,4,18,4,0,44.610639874466784,10.437478470547713
11863,76.19,7,4,18,4,0,59.80105170319352,-65.63043478260869
11864,150.0,8,4,18,4,0,79.9422660099141,-311.5226337448559
11865,110.05,9,4,18,4,0,60.31434165453857,-288.86925795053
11866,140.0,10,4,18,4,0,67.49425678203113,-437.84095274683057
11867,150.0,11,4,18,4,0,69.69129457402285,-259.71223021582733
11868,120.0,12,4,18,4,0,56.052527099231646,-130.76923076923077
11869,110.05,13,4,18,4,0,52.002102358681384,-44.4415277595485
11870,109.93,14,4,18,4,0,51.94777585708735,26.713333333333328
11871,107.5,15,4,18,4,0,50.661670298773345,2.3171285779191253
11872,80.0,16,4,18,4,0,37.91430518851314,42.857142857142854
11873,150.0,17,4,18,4,0,64.89511806035844,0.0
11874,64.54,18,4,18,4,0,39.650874958585284,46.21666666666666
11875,60.0,19,4,18,4,0,38.691388493897556,45.479327578373464
11876,62.0,20,4,18,4,0,39.465748022022225,43.60047302829073
11877,63.33,21,4,18,4,0,40.06979376719386,41.08837209302326
11878,75.0,22,4,18,4,0,45.76784052209807,6.25
11879,63.34,23,4,18,4,0,41.08438919298104,57.77333333333333
11880,50.0,0,5,18,4,1,36.023467379696946,22.528664394174164
11881,42.28,1,5,18,4,1,33.18467832411136,29.533333333333335
11882,34.23,2,5,18,4,1,30.20614328361303,44.79032258064517
11883,27.14,3,5,18,4,1,27.588971590884626,57.14511290067898
11884,30.0,4,5,18,4,1,30.50371010952705,60.0
11885,31.06,5,5,18,4,1,31.72599195677313,50.96305652036628
11886,26.0,6,5,18,4,1,28.822216589262354,48.0
11887,50.0,7,5,18,4,1,53.20152860508129,-18.259224219489116
11888,58.48,8,5,18,4,1,59.13602001886705,-70.84428863569968
11889,69.4,9,5,18,4,1,65.83155244107368,-155.7111274871039
11890,95.0,10,5,18,4,1,76.61198847013385,-216.66666666666666
11891,99.93,11,5,18,4,1,78.20137108423346,-221.7321313586607
11892,90.0,12,5,18,4,1,67.16859076587647,-246.15384615384616
11893,70.39,13,5,18,4,1,50.33867406779436,-40.78
11894,64.96,14,5,18,4,1,46.469755415547624,-11.08071135430916
11895,60.1,15,5,18,4,1,42.92628495783747,13.400576368876086
11896,58.99,16,5,18,4,1,42.04753181135346,37.90526315789474
11897,60.27,17,5,18,4,1,43.64397039086684,39.68778144701291
11898,64.93,18,5,18,4,1,49.69772854200507,27.85555555555555
11899,69.96,19,5,18,4,1,55.84183845839684,0.6108822275891559
11900,69.99,20,5,18,4,1,55.880407370531984,-7.743226600985224
11901,70.0,21,5,18,4,1,55.89581607719119,-16.472545757071543
11902,90.0,22,5,18,4,1,76.00681991881129,-52.568231903712494
11903,75.0,23,5,18,4,1,53.89065102095672,-24.44001991040318
11904,26.04,0,6,18,4,1,25.18613407605868,59.895271831202834
11905,18.07,1,6,18,4,1,22.81252928330865,74.1709548313322
11906,14.1,2,6,18,4,1,21.59597061230278,79.854264894985
11907,12.02,3,6,18,4,1,20.89538054095692,82.82857142857142
11908,8.07,4,6,18,4,1,19.456974288547002,91.03333333333335
11909,8.01,5,6,18,4,1,19.43259071344535,89.32
11910,6.02,6,6,18,4,1,18.509387724574026,76.88172043010752
11911,8.03,7,6,18,4,1,22.946332658660367,55.5617044825678
11912,16.07,8,6,18,4,1,38.91160730035273,-13.971631205673763
11913,28.5,9,6,18,4,1,55.873629106465316,-137.10482529118138
11914,35.96,10,6,18,4,1,63.227147503133345,-345.6009913258984
11915,47.5,11,6,18,4,1,71.91510983652141,-493.0087390761549
11916,41.96,12,6,18,4,1,63.299673430772195,-597.0099667774086
11917,38.99,13,6,18,4,1,58.77025310458109,-385.55417185554177
11918,34.68,14,6,18,4,1,52.25847018595811,-115.80584940883634
11919,23.54,15,6,18,4,1,38.89257118449257,17.403508771929825
11920,26.6,16,6,18,4,1,43.64374673004852,26.028921023359285
11921,43.0,17,6,18,4,1,62.430339014381126,9.473684210526317
11922,50.5,18,6,18,4,1,68.24038747371934,-20.352716873212582
11923,57.74,19,6,18,4,1,73.06552354929667,-48.08925365478328
11924,63.22,20,6,18,4,1,76.3316010748021,-82.29527104959631
11925,67.0,21,6,18,4,1,78.49053814420786,-184.62192013593884
11926,67.0,22,6,18,4,1,78.49053814420786,-151.8796992481203
11927,58.43,23,6,18,4,1,60.479753629290734,-35.88372093023256
11928,24.02,0,0,19,4,0,28.723204239632764,52.43564356435644
11929,18.06,1,0,19,4,0,25.896929359067386,68.72185659854522
11930,9.16,2,0,19,4,0,22.01517045707891,85.51091426763684
11931,8.17,3,0,19,4,0,21.583328202792686,87.80597014925374
11932,9.02,4,0,19,4,0,23.136740912463992,86.53731343283583
11933,9.01,5,0,19,4,0,23.130272145422126,84.57983912373781
11934,7.06,6,0,19,4,0,21.709928052124837,70.60782681099084
11935,20.6,7,0,19,4,0,48.20907097063459,-14.064230343300126
11936,40.06,8,0,19,4,0,67.2986467670564,-337.33624454148475
11937,46.0,9,0,19,4,0,71.18850067304508,-463.03549571603423
11938,54.96,10,0,19,4,0,76.29294028317167,-509.3126385809312
11939,62.0,11,0,19,4,0,79.68621457702483,-588.1243063263041
11940,63.17,12,0,19,4,0,80.24998609054437,-794.7592067988669
11941,53.69,13,0,19,4,0,63.19662851209875,-160.63106796116503
11942,46.39,14,0,19,4,0,52.82393688283966,-15.801298052920615
11943,44.53,15,0,19,4,0,50.29967689828085,3.1956521739130412
11944,43.0,16,0,19,4,0,48.03393111216464,21.76128093158661
11945,55.55,17,0,19,4,0,63.997046583544545,10.403225806451617
11946,61.36,18,0,19,4,0,69.245384039251,2.865284153870512
11947,65.0,19,0,19,4,0,72.28302191047308,-21.065375302663444
11948,67.0,20,0,19,4,0,73.97767806754142,-44.427678378960984
11949,75.28,21,0,19,4,0,80.04041591511894,-69.05456995284078
11950,75.12,22,0,19,4,0,79.61032227725566,-74.69767441860466
11951,56.74,23,0,19,4,0,45.73384837461787,-2.142214221422151
11952,37.0,0,1,19,4,0,29.5358541514439,39.700130378096475
11953,25.98,1,1,19,4,0,23.871832098577045,60.030769230769224
11954,17.97,2,1,19,4,0,20.451065060511127,73.17910447761194
11955,13.89,3,1,19,4,0,18.80404836991839,81.54888416578109
11956,18.0,4,1,19,4,0,26.007379558478092,76.03833865814697
11957,35.79,5,1,19,4,0,49.347947788012085,36.92280578075432
11958,55.92,6,1,19,4,0,64.53741349582158,-51.13513513513514
11959,71.18,7,1,19,4,0,72.138036277543,-173.9799846035412
11960,79.96,8,1,19,4,0,75.72955214516296,-344.96382860322757
11961,85.95,9,1,19,4,0,78.0463413787154,-518.7904967602592
11962,118.15,10,1,19,4,0,86.41288741888911,-556.3888888888889
11963,150.0,11,1,19,4,0,90.64473625008303,-319.11148365465215
11964,120.0,12,1,19,4,0,67.04277802159902,-114.59227467811158
11965,120.0,13,1,19,4,0,67.04277802159902,-68.58668165214947
11966,108.0,14,1,19,4,0,58.299176597665024,-35.06753376688345
11967,85.0,15,1,19,4,0,44.84683265657841,1.1052937754508467
11968,78.75,16,1,19,4,0,41.70853653150767,33.34743969530258
11969,65.3,17,1,19,4,0,35.324919330306045,56.46666666666667
11970,67.95,18,1,19,4,0,37.58355282752618,43.375
11971,64.71,19,1,19,4,0,35.751718913491885,46.075
11972,62.99,20,1,19,4,0,34.675079171073946,41.675925925925924
11973,65.69,21,1,19,4,0,38.181839776014904,22.71764705882353
11974,64.08,22,1,19,4,0,36.76944012377704,18.62857142857143
11975,57.93,23,1,19,4,0,31.438612834078995,11.286370597243488
11976,48.15,0,2,19,4,0,24.625597614995755,29.139072847682122
11977,39.01,1,2,19,4,0,19.810902142260403,39.715654458352645
11978,31.67,2,2,19,4,0,16.670034389849064,49.72217812351167
11979,26.95,3,2,19,4,0,14.852911959007685,58.97396864058456
11980,32.09,4,2,19,4,0,25.469481367441333,49.92197253433208
11981,44.64,5,2,19,4,0,45.41177912343405,22.941481097876746
11982,53.98,6,2,19,4,0,55.94029261544891,-12.1079958463136
11983,72.32,7,2,19,4,0,69.70730561311034,-85.38836195847217
11984,84.0,8,2,19,4,0,75.54661902302747,-165.2352383959583
11985,97.5,9,2,19,4,0,80.70525701042148,-261.7810760667903
11986,97.5,10,2,19,4,0,80.70525701042148,-203.83296977251476
11987,128.0,11,2,19,4,0,88.55805640518473,-186.73835125448028
11988,100.0,12,2,19,4,0,61.14376082585227,-85.25379770285292
11989,125.0,13,2,19,4,0,70.82152153217041,-72.84292035398232
11990,108.0,14,2,19,4,0,58.859127708028836,-28.57142857142857
11991,100.0,15,2,19,4,0,53.73378846758983,-2.564102564102564
11992,96.0,16,2,19,4,0,51.06576358702544,1.5384615384615385
11993,88.5,17,2,19,4,0,45.934079107078695,30.859375
11994,71.12,18,2,19,4,0,35.90150231299913,28.879999999999995
11995,68.9,19,2,19,4,0,34.73851966567216,44.879999999999995
11996,67.78,20,2,19,4,0,34.070354908963964,37.24074074074074
11997,70.0,21,2,19,4,0,36.95466158314987,30.0
11998,71.14,22,2,19,4,0,38.609646181049605,25.895833333333336
11999,61.26,23,2,19,4,0,30.329476604715268,30.779661016949156
12000,50.0,0,3,19,4,0,23.451303659681287,29.696287964004505
12001,42.09,1,3,19,4,0,19.68756456473693,38.91146589259797
12002,37.0,2,3,19,4,0,17.516723894469948,45.41162584833284
12003,30.7,3,3,19,4,0,15.05167860159348,56.14285714285714
12004,32.98,4,3,19,4,0,19.944281010988803,53.640708462187234
12005,46.58,5,3,19,4,0,43.31372387205164,23.96343454129938
12006,57.92,6,3,19,4,0,56.128108325200465,-15.840000000000003
12007,76.77,7,3,19,4,0,69.76270519204039,-82.39486813970062
12008,84.22,8,3,19,4,0,73.64699986664439,-127.62162162162163
12009,90.58,9,3,19,4,0,76.71170700894777,-195.04885993485343
12010,108.0,10,3,19,4,0,83.15172027118231,-227.4711946634324
12011,135.0,11,3,19,4,0,88.87413866326057,-189.82395878059256
12012,118.58,12,3,19,4,0,71.2209735235715,-104.73066298342542
12013,119.93,13,3,19,4,0,71.7741154798621,-56.219877556337124
12014,100.5,14,3,19,4,0,53.88624313056854,-19.330325338399433
12015,97.5,15,3,19,4,0,51.5077959846311,-7.639655553102232
12016,79.96,16,3,19,4,0,39.32870606051132,25.962962962962973
12017,76.42,17,3,19,4,0,37.19849721173011,43.39259259259259
12018,74.93,18,3,19,4,0,36.20793770997599,36.81059200539719
12019,70.09,19,3,19,4,0,32.80300067459753,41.557575252230464
12020,66.87,20,3,19,4,0,30.51228207300771,33.46268656716418
12021,67.79,21,3,19,4,0,32.13709665209235,30.471794871794867
12022,69.99,22,3,19,4,0,36.40426566050557,12.468734367183592
12023,60.0,23,3,19,4,0,27.11404906694267,21.486521852918088
12024,53.59,0,4,19,4,0,22.66126614704912,28.479914586947817
12025,47.28,1,4,19,4,0,18.97937014789416,32.54387216436011
12026,38.02,2,4,19,4,0,14.757060520921598,43.143412591595634
12027,30.8,3,4,19,4,0,12.214596268546842,54.56557014308896
12028,32.0,4,4,19,4,0,15.130881398354404,54.279182740391484
12029,46.31,5,4,19,4,0,42.47670727437304,22.816666666666663
12030,59.0,6,4,19,4,0,57.164295807360816,-10.095167008770286
12031,79.5,7,4,19,4,0,71.34680994358705,-68.1472081218274
12032,81.92,8,4,19,4,0,72.63049082882624,-115.46554445028931
12033,103.24,9,4,19,4,0,81.42712196178108,-235.19480519480518
12034,100.0,10,4,19,4,0,76.91874111805653,-212.5
12035,108.0,11,4,19,4,0,80.17160117275424,-133.2109695530123
12036,91.56,12,4,19,4,0,59.49499019335872,-55.18644067796611
12037,86.39,13,4,19,4,0,54.21815522443091,-8.666666666666668
12038,90.0,14,4,19,4,0,57.38518147355031,-9.863281249999996
12039,77.5,15,4,19,4,0,44.5732012918851,24.93219682293684
12040,100.0,16,4,19,4,0,62.60625320514532,0.0
12041,77.81,17,4,19,4,0,45.201776472556,27.953703703703702
12042,70.0,18,4,19,4,0,40.45214620734633,23.547400611620798
12043,65.99,19,4,19,4,0,37.99247811828461,23.613844194929975
12044,61.82,20,4,19,4,0,35.31304434774144,31.31111111111111
12045,64.04,21,4,19,4,0,38.10186836870311,17.367741935483863
12046,63.39,22,4,19,4,0,37.53332568715816,36.61
12047,57.77,23,4,19,4,0,32.50151180653292,25.755044338773935
12048,54.08,0,5,19,4,1,29.396427652627963,22.742857142857144
12049,49.95,1,5,19,4,1,26.053405579712575,24.306713138354286
12050,44.02,2,5,19,4,1,21.78481541355798,28.79327078615334
12051,39.07,3,5,19,4,1,18.713607445188785,38.99125546533418
12052,33.92,4,5,19,4,1,15.91278919786761,46.48998264710522
12053,35.96,5,5,19,4,1,21.49767282404254,37.75315907910681
12054,37.06,6,5,19,4,1,24.732388258355144,31.471893491124252
12055,52.07,7,5,19,4,1,55.05656689431173,-4.244244244244239
12056,57.01,8,5,19,4,1,61.22604607465441,-29.509313948205346
12057,65.42,9,5,19,4,1,69.71814473884896,-67.44305093422062
12058,67.91,10,5,19,4,1,71.90438590569812,-100.20636792452828
12059,71.1,11,5,19,4,1,74.71121596027416,-97.71968854282534
12060,70.51,12,5,19,4,1,73.09059423514216,-90.25903939557475
12061,67.4,13,5,19,4,1,64.27185841456846,-29.441136931054363
12062,61.04,14,5,19,4,1,49.58906384910819,-7.068935274513246
12063,59.04,15,5,19,4,1,45.65342402785129,9.752369306022626
12064,56.03,16,5,19,4,1,39.93010869128505,17.49374171697835
12065,56.02,17,5,19,4,1,39.910161922217284,21.20956399437411
12066,57.91,18,5,19,4,1,46.025288452339026,17.86980570131897
12067,56.01,19,5,19,4,1,40.99277674384687,16.89910979228488
